account5/device1/$GPRMC,183431,A,6959.23110,N,2055.22012,E,36.447084,324.799988,211214,,*12
account5/device1/$GPRMC,183433,A,6959.24713,N,2055.18837,E,36.933045,324.899994,211214,,*15
account5/device1/$GPRMC,183435,A,6959.26393,N,2055.15236,E,36.933045,324.399994,211214,,*10
account5/device1/$GPRMC,183437,A,6959.28073,N,2055.11613,E,37.419006,324.399994,211214,,*15
account5/device1/$GPRMC,183439,A,6959.29780,N,2055.08107,E,36.933045,324.600006,211214,,*1F
account5/device1/$GPRMC,183441,A,6959.31386,N,2055.04846,E,34.989201,324.899994,211214,,*16
account5/device1/$GPRMC,183443,A,6959.32816,N,2055.01800,E,31.101512,324.899994,211214,,*1A
account5/device1/$GPRMC,183445,A,6959.34100,N,2054.99104,E,28.185745,323.600006,211214,,*16
account5/device1/$GPRMC,183447,A,6959.35246,N,2054.96235,E,27.699784,318.500000,211214,,*1F
account5/device1/$GPRMC,183449,A,6959.36308,N,2054.92859,E,28.671706,311.399994,211214,,*15
account5/device1/$GPRMC,183451,A,6959.37316,N,2054.88776,E,31.587473,303.000000,211214,,*1C
account5/device1/$GPRMC,183453,A,6959.38162,N,2054.83900,E,34.017279,293.500000,211214,,*1C
account5/device1/$GPRMC,183455,A,6959.38799,N,2054.78366,E,36.933045,288.200012,211214,,*18
account5/device1/$GPRMC,183457,A,6959.39513,N,2054.72589,E,37.419006,289.200012,211214,,*14
account5/device1/$GPRMC,183459,A,6959.40210,N,2054.66997,E,36.933045,290.399994,211214,,*1B
account5/device1/$GPRMC,183501,A,6959.41123,N,2054.61773,E,35.961123,298.000000,211214,,*1C
account5/device1/$GPRMC,183503,A,6959.42260,N,2054.57206,E,34.503240,308.899994,211214,,*10
account5/device1/$GPRMC,183505,A,6959.43640,N,2054.53472,E,34.503240,319.100006,211214,,*1B
account5/device1/$GPRMC,183507,A,6959.45326,N,2054.50356,E,35.961123,327.399994,211214,,*1A
account5/device1/$GPRMC,183509,A,6959.47006,N,2054.47205,E,35.475162,328.299988,211214,,*18
account5/device1/$GPRMC,183511,A,6959.48692,N,2054.43945,E,36.447084,327.799988,211214,,*1F
account5/device1/$GPRMC,183513,A,6959.50341,N,2054.40979,E,35.475162,327.899994,211214,,*1A
account5/device1/$GPRMC,183515,A,6959.52061,N,2054.37755,E,34.989201,327.500000,211214,,*1F
account5/device1/$GPRMC,183517,A,6959.53680,N,2054.34848,E,33.531317,328.000000,211214,,*11
account5/device1/$GPRMC,183519,A,6959.55235,N,2054.31789,E,33.531317,327.200012,211214,,*1A
account5/device1/$GPRMC,183521,A,6959.56742,N,2054.29010,E,34.017279,327.299988,211214,,*1C
account5/device1/$GPRMC,183523,A,6959.58240,N,2054.25982,E,32.559395,323.899994,211214,,*10
account5/device1/$GPRMC,183525,A,6959.59579,N,2054.22735,E,32.559395,318.100006,211214,,*1C
account5/device1/$GPRMC,183527,A,6959.60796,N,2054.19152,E,34.503240,314.100006,211214,,*14
account5/device1/$GPRMC,183529,A,6959.62101,N,2054.15008,E,34.017279,312.100006,211214,,*1E
account5/device1/$GPRMC,183531,A,6959.63312,N,2054.11160,E,33.531317,312.500000,211214,,*10
account5/device1/$GPRMC,183533,A,6959.64607,N,2054.07352,E,33.531317,316.500000,211214,,*14
account5/device1/$GPRMC,183535,A,6959.66059,N,2054.04046,E,32.559395,325.500000,211214,,*1D
account5/device1/$GPRMC,183537,A,6959.67685,N,2054.01330,E,33.531317,334.899994,211214,,*12
account5/device1/$GPRMC,183539,A,6959.69473,N,2053.99495,E,34.989201,343.700012,211214,,*11
account5/device1/$GPRMC,183541,A,6959.71369,N,2053.97989,E,36.933045,347.500000,211214,,*11
account5/device1/$GPRMC,183543,A,6959.73414,N,2053.96605,E,37.419006,347.700012,211214,,*14
account5/device1/$GPRMC,183545,A,6959.75533,N,2053.95258,E,39.362851,347.700012,211214,,*10
account5/device1/$GPRMC,183547,A,6959.77738,N,2053.93595,E,40.820734,346.700012,211214,,*17
account5/device1/$GPRMC,183549,A,6959.80074,N,2053.91427,E,43.250540,340.799988,211214,,*17
account5/device1/$GPRMC,183551,A,6959.82341,N,2053.89072,E,43.736501,340.500000,211214,,*1F
account5/device1/$GPRMC,183553,A,6959.84454,N,2053.86401,E,40.334773,338.799988,211214,,*11
account5/device1/$GPRMC,183555,A,6959.86217,N,2053.84578,E,37.419006,340.100006,211214,,*12
account5/device1/$GPRMC,183557,A,6959.88247,N,2053.82918,E,34.503240,342.700012,211214,,*1F
account5/device1/$GPRMC,183559,A,6959.90038,N,2053.81910,E,33.531317,351.100006,211214,,*1D
account5/device1/$GPRMC,183601,A,6959.91991,N,2053.81883,E,34.503240,0.300000,211214,,*15
account5/device1/$GPRMC,183603,A,6959.93823,N,2053.82352,E,34.503240,8.600000,211214,,*14
account5/device1/$GPRMC,183605,A,6959.95704,N,2053.83500,E,34.503240,12.700000,211214,,*24
